beta_max,beta_mean,beta_min,loss,mcl_e_best,mcl_e_mean,ramp,spec_delta,spec_t_star,spec_window_frac,step,t_max_batch,t_mean,t_min_batch,teacher_entropy_usage,usage_0,usage_1,usage_2,usage_3,usage_4,usage_5,usage_6,usage_7,usage_8,usage_9
0.0,0.0,0.0,0.013551360927522182,0.013316553086042404,0.01351198274642229,0.0,0.2,0.9630379676818848,0.85,1,2.8106749057769775,0.9787072539329529,0.117055743932724,0.9999998211860657,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373
0.0,0.0,0.0,0.012445216067135334,0.012388095259666443,0.012418595142662525,0.0,0.2,0.9630379676818848,0.85,500,2.9099948406219482,1.0575159788131714,0.09115064144134521,0.9999998211860657,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373
0.0,0.0,0.0,0.012720884755253792,0.012674914672970772,0.01269521750509739,0.0,0.2,0.9630379676818848,0.85,1000,2.6171181201934814,1.0150800943374634,0.17619600892066956,0.9999998211860657,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373
0.0,0.0,0.0,0.012904186733067036,0.01286356896162033,0.012878692708909512,0.0,0.2,0.9630379676818848,0.85,1500,2.900858163833618,1.035631537437439,0.048585742712020874,0.9999998211860657,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373
0.0,0.0,0.0,0.012536314316093922,0.012488474138081074,0.012510478496551514,0.0,0.2,0.9630379676818848,0.85,2000,2.8549466133117676,1.0637928247451782,0.053565993905067444,0.9999998211860657,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373
0.0,0.0,0.0,0.012070299126207829,0.012028032913804054,0.012044630013406277,0.0,0.2,0.9630379676818848,0.85,2500,2.91027569770813,1.0071638822555542,0.10566443204879761,0.9999998211860657,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373
0.0,0.0,0.0,0.011518293060362339,0.011398819275200367,0.011479048989713192,0.0,0.2,0.9630379676818848,0.85,3000,2.6156229972839355,1.0643460750579834,0.30714893341064453,0.9999998211860657,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373,0.09999997168779373
0.4050925672054291,0.4050925672054291,0.4050925672054291,0.012448633089661598,0.012133821845054626,0.01237188559025526,0.0050636574074074065,0.2,0.9630379676818848,0.85,3500,2.6645612716674805,1.0216124057769775,0.08922718465328217,1.0,0.09999601542949677,0.10000277310609818,0.09999395161867142,0.09999197721481323,0.10000377893447876,0.10000306367874146,0.10000303387641907,0.10000383108854294,0.1000015065073967,0.10000006854534149
1.5740740299224854,1.5740740299224854,1.5740740299224854,0.013341995887458324,0.013301167637109756,0.013316459022462368,0.019675925925925927,0.2,0.9630379676818848,0.85,4000,2.9908461570739746,1.0096582174301147,0.13229243457317352,1.0,0.10000014305114746,0.09999985992908478,0.09999995678663254,0.09999991953372955,0.10000017285346985,0.09999978542327881,0.10000002384185791,0.09999995678663254,0.10000023990869522,0.09999996423721313
3.4375,3.4375,3.4375,0.013887858018279076,0.013810700736939907,0.013858792372047901,0.04296875,0.2,0.9630379676818848,0.85,4500,2.9487593173980713,1.056165099143982,0.06268060207366943,1.0,0.10000043362379074,0.09999890625476837,0.1000024676322937,0.10000105202198029,0.09999987483024597,0.09999962896108627,0.09999918192625046,0.09999998658895493,0.09999826550483704,0.10000018030405045
5.925926208496094,5.925926208496094,5.925926208496094,0.013310412876307964,0.013273732736706734,0.013284928165376186,0.07407407407407407,0.2,0.9630379676818848,0.85,5000,2.88431978225708,1.0383625030517578,0.058225106447935104,1.0,0.09999990463256836,0.09999942779541016,0.09999938309192657,0.09999997168779373,0.10000007599592209,0.09999997913837433,0.1000005304813385,0.10000070184469223,0.09999978542327881,0.10000024735927582
8.9699068069458,8.9699068069458,8.9699068069458,0.012499417178332806,0.012463986873626709,0.012474039569497108,0.11212384259259262,0.2,0.9630379676818848,0.85,5500,2.4702842235565186,0.99122154712677,0.239327535033226,0.9999998807907104,0.10000035166740417,0.09999988973140717,0.10000029951334,0.10000009834766388,0.09999915212392807,0.0999998077750206,0.09999952465295792,0.10000075399875641,0.10000042617321014,0.09999968111515045
12.5,12.5,12.5,0.013409575447440147,0.013362209312617779,0.013383874669671059,0.15625,0.2,0.9630379676818848,0.85,6000,2.633208751678467,1.0020527839660645,0.13065539300441742,1.0,0.09999807924032211,0.10000114887952805,0.10000092536211014,0.10000117123126984,0.09999985247850418,0.09999971091747284,0.1000005304813385,0.09999851137399673,0.10000263154506683,0.09999742358922958
16.446760177612305,16.446760177612305,16.446760177612305,0.011561139486730099,0.011525942012667656,0.011535683646798134,0.20558449074074078,0.2,0.9630379676818848,0.85,6500,2.833827018737793,1.0273295640945435,0.07116584479808807,1.0,0.09999942034482956,0.09999996423721313,0.10000085830688477,0.09999736398458481,0.0999988541007042,0.10000132024288177,0.10000132769346237,0.1000017449259758,0.10000013560056686,0.09999900311231613
20.740739822387695,20.740739822387695,20.740739822387695,0.011774311773478985,0.011705877259373665,0.011746229603886604,0.25925925925925924,0.2,0.9630379676818848,0.85,7000,2.8033297061920166,1.0384800434112549,0.31404051184654236,1.0,0.10000922530889511,0.10000143945217133,0.10000021010637283,0.09999867528676987,0.0999937579035759,0.09999409317970276,0.1000092476606369,0.10000426322221756,0.09999021887779236,0.09999886155128479
25.3125,25.3125,25.3125,0.011484258808195591,0.011070319451391697,0.011191749945282936,0.31640625,0.2,0.9630379676818848,0.85,7500,2.958087682723999,1.1358751058578491,0.3513050973415375,0.999999463558197,0.10017254948616028,0.10009448975324631,0.10014820843935013,0.0998668298125267,0.10008147358894348,0.09979047626256943,0.10011924803256989,0.09986339509487152,0.09979283809661865,0.10007049143314362
30.092592239379883,30.092592239379883,30.092592239379883,0.01238298136740923,0.012346785515546799,0.01235757302492857,0.37615740740740744,0.2,0.9630379676818848,0.85,8000,2.952843427658081,1.0416269302368164,0.32180720567703247,1.0,0.10000040382146835,0.10000091791152954,0.10000302642583847,0.10000011324882507,0.09999722987413406,0.09999813139438629,0.10000085830688477,0.09999904781579971,0.10000001639127731,0.10000026971101761
35.011573791503906,35.011573791503906,35.011573791503906,0.011455824598670006,0.011238554492592812,0.011388740502297878,0.43764467592592593,0.2,0.9630379676818848,0.85,8500,2.9153494834899902,1.0791780948638916,0.051209550350904465,0.9999984502792358,0.09967061877250671,0.09976030886173248,0.10016947239637375,0.10019505769014359,0.10000556707382202,0.10027788579463959,0.10012775659561157,0.0994420200586319,0.10024010390043259,0.10011120140552521
40.0,40.0,40.0,0.012781579978764057,0.012743722647428513,0.012756213545799255,0.5,0.2,0.9630379676818848,0.85,9000,2.7470202445983887,1.0227794647216797,0.07143373042345047,0.9999998807907104,0.10000301897525787,0.09999800473451614,0.09999603033065796,0.0999978706240654,0.1000082716345787,0.10000036656856537,0.10000023990869522,0.0999947190284729,0.09999909996986389,0.10000239312648773
44.988426208496094,44.988426208496094,44.988426208496094,0.01262345165014267,0.012415233999490738,0.012590250931680202,0.562355324074074,0.2,0.9630379676818848,0.85,9500,2.528811454772949,1.0170931816101074,0.16265380382537842,0.9999979138374329,0.09963652491569519,0.09996335208415985,0.10032884776592255,0.09995287656784058,0.10008695721626282,0.10037661343812943,0.09995757788419724,0.10029624402523041,0.09931295365095139,0.10008806735277176
49.90740966796875,49.90740966796875,49.90740966796875,0.01476294081658125,0.013695704750716686,0.014710667543113232,0.6238425925925927,0.2,0.9630379676818848,0.85,10000,2.890343427658081,1.011655330657959,0.07481127977371216,0.9998260736465454,0.09812802076339722,0.10503171384334564,0.10085300356149673,0.09948372840881348,0.101433165371418,0.09996543824672699,0.09837871044874191,0.09930693358182907,0.09414970129728317,0.10326958447694778
54.6875,54.6875,54.6875,0.012361425906419754,0.012319250032305717,0.012335889041423798,0.68359375,0.2,0.9630379676818848,0.85,10500,2.9189229011535645,1.0641489028930664,0.15650875866413116,1.0000001192092896,0.09999611973762512,0.10000064224004745,0.10000322759151459,0.10000872611999512,0.09999572485685349,0.09998879581689835,0.1000019758939743,0.10000447183847427,0.10000037401914597,0.09999994933605194
59.25925827026367,59.25925827026367,59.25925827026367,0.011738424189388752,0.01170316245406866,0.011713034473359585,0.7407407407407407,0.2,0.9630379676818848,0.85,11000,2.904897451400757,1.0459487438201904,0.23935988545417786,1.0,0.09999552369117737,0.10000662505626678,0.09999451041221619,0.1000000387430191,0.10000256448984146,0.09999978542327881,0.0999993309378624,0.09999759495258331,0.10000557452440262,0.09999847412109375
63.55324172973633,63.55324172973633,63.55324172973633,0.013277269899845123,0.013243329711258411,0.01325185876339674,0.7944155092592593,0.2,0.9630379676818848,0.85,11500,2.726809501647949,1.0360220670700073,0.03291095420718193,0.9999998807907104,0.10000984370708466,0.09999771416187286,0.10000000894069672,0.10000200569629669,0.09999926388263702,0.09999723732471466,0.10000455379486084,0.0999993234872818,0.0999969094991684,0.09999314695596695
67.5,67.5,67.5,0.011729451827704906,0.011695767752826214,0.01170408260077238,0.84375,0.2,0.9630379676818848,0.85,12000,2.353736162185669,1.0009099245071411,0.2853725850582123,1.0,0.0999985784292221,0.09999693930149078,0.1000034511089325,0.09999825060367584,0.1000005453824997,0.1000000387430191,0.10000599920749664,0.09999643266201019,0.10000601410865784,0.0999937653541565
71.03009033203125,71.03009033203125,71.03009033203125,0.012846967205405235,0.01279426272958517,0.012817946262657642,0.8878761574074073,0.2,0.9630379676818848,0.85,12500,2.9180455207824707,1.0718963146209717,0.04983311891555786,1.0,0.10001707077026367,0.10000703483819962,0.09996503591537476,0.09999488294124603,0.09999972581863403,0.10000856220722198,0.10001128166913986,0.10000230371952057,0.10000664740800858,0.09998749196529388
74.0740737915039,74.0740737915039,74.0740737915039,0.012743774801492691,0.012668397277593613,0.012716168537735939,0.925925925925926,0.2,0.9630379676818848,0.85,13000,2.204016923904419,0.9814836978912354,0.17037029564380646,0.9999998807907104,0.09995992481708527,0.09999947249889374,0.09989564120769501,0.10000289231538773,0.10003633797168732,0.0999750941991806,0.10006015002727509,0.10004349052906036,0.10000523924827576,0.10002177208662033
76.5625,76.5625,76.5625,0.014009305275976658,0.013710769824683666,0.013966793194413185,0.95703125,0.2,0.9630379676818848,0.85,13500,2.8995444774627686,1.0251145362854004,0.04288408160209656,0.9999932646751404,0.09999780356884003,0.09955720603466034,0.09947153180837631,0.10085314512252808,0.10077076405286789,0.09977047145366669,0.10042962431907654,0.09901711344718933,0.10026684403419495,0.09986546635627747
78.4259262084961,78.4259262084961,78.4259262084961,0.011949267238378525,0.011913130059838295,0.011923895217478275,0.9803240740740741,0.2,0.9630379676818848,0.85,14000,2.8258886337280273,1.0775413513183594,0.06378132104873657,1.0,0.09999191761016846,0.09999658912420273,0.10001495480537415,0.09999531507492065,0.100004643201828,0.09999116510152817,0.10000453889369965,0.09999572485685349,0.10001004487276077,0.09999509900808334
79.59490966796875,79.59490966796875,79.59490966796875,0.010956138372421265,0.010911761783063412,0.010930614545941353,0.9949363425925927,0.2,0.9630379676818848,0.85,14500,2.8993210792541504,1.1443002223968506,0.30801770091056824,1.0,0.1000007838010788,0.10000592470169067,0.10000316798686981,0.09998769313097,0.10000656545162201,0.09999828040599823,0.10000047832727432,0.09998918324708939,0.10000458359718323,0.10000333189964294
80.0,80.0,80.0,0.011856792494654655,0.011538323014974594,0.011816865764558315,1.0,0.2,0.9630379676818848,0.85,15000,2.6667487621307373,1.1022894382476807,0.16616126894950867,0.9998655915260315,0.1013721227645874,0.10107190907001495,0.10070595890283585,0.10140416026115417,0.10090381652116776,0.0970350056886673,0.09362330287694931,0.10100395977497101,0.10132844746112823,0.10155132412910461
80.0,80.0,80.0,0.011941987089812756,0.011904854327440262,0.011916575022041798,1.0,0.2,0.9630379676818848,0.85,15500,2.6432793140411377,1.0147461891174316,0.15080071985721588,1.0,0.09999403357505798,0.09999532252550125,0.10000395774841309,0.09999556839466095,0.09999044239521027,0.10000519454479218,0.10002782940864563,0.09999554604291916,0.09999427944421768,0.09999779611825943
80.0,80.0,80.0,0.01169295608997345,0.01165635697543621,0.011667544953525066,1.0,0.2,0.9630379676818848,0.85,16000,2.8469622135162354,1.0668288469314575,0.14561475813388824,1.0,0.09999160468578339,0.10000233352184296,0.09999651461839676,0.09999141097068787,0.09999889135360718,0.10000362247228622,0.1000116840004921,0.1000065952539444,0.1000036895275116,0.09999367594718933
80.0,80.0,80.0,0.011786048300564289,0.011747853830456734,0.011760628782212734,1.0,0.2,0.9630379676818848,0.85,16500,2.9585440158843994,1.046654224395752,0.16604745388031006,1.0,0.0999930277466774,0.10000139474868774,0.09999602288007736,0.10000767558813095,0.10000018775463104,0.10001608729362488,0.09999348223209381,0.10000324249267578,0.09999656677246094,0.0999923124909401
80.0,80.0,80.0,0.014445006847381592,0.014402945525944233,0.014419490471482277,1.0,0.2,0.9630379676818848,0.85,17000,2.930055618286133,1.0279897451400757,0.02742006815969944,1.0,0.10000681132078171,0.10000019520521164,0.09997700899839401,0.10000254958868027,0.1000024676322937,0.10001961141824722,0.10003066062927246,0.100000761449337,0.099986232817173,0.09997370094060898
80.0,80.0,80.0,0.01169179379940033,0.011653104797005653,0.011666432023048401,1.0,0.2,0.9630379676818848,0.85,17500,2.9942684173583984,1.0742089748382568,0.34778890013694763,1.0,0.10000163316726685,0.09998029470443726,0.09999401122331619,0.10003688931465149,0.10001000016927719,0.09998778998851776,0.0999956801533699,0.09999220073223114,0.1000058725476265,0.09999563544988632
80.0,80.0,80.0,0.01391419768333435,0.013485479168593884,0.013885986991226673,1.0,0.2,0.9630379676818848,0.85,18000,2.9460206031799316,1.0199189186096191,0.08967781066894531,0.9999575614929199,0.10065554082393646,0.10172516852617264,0.10199306905269623,0.10088091343641281,0.0982811376452446,0.10001449286937714,0.09860488772392273,0.09887350350618362,0.10102362930774689,0.09794765710830688
80.0,80.0,80.0,0.011876476928591728,0.011830158531665802,0.011850650422275066,1.0,0.2,0.9630379676818848,0.85,18500,2.8629305362701416,1.0663191080093384,0.31555691361427307,1.0,0.10000848025083542,0.10002032667398453,0.09998776018619537,0.09999066591262817,0.09999221563339233,0.10000148415565491,0.10000120103359222,0.09998086839914322,0.09998774528503418,0.10002924501895905
80.0,80.0,80.0,0.012488767504692078,0.012454158626496792,0.012463431805372238,1.0,0.2,0.9630379676818848,0.85,19000,2.9219400882720947,1.038320541381836,0.026577739045023918,1.0,0.0999981015920639,0.09999792277812958,0.09998899698257446,0.10000133514404297,0.10000423341989517,0.09999635070562363,0.10001342743635178,0.10000326484441757,0.09999086707830429,0.10000552237033844
80.0,80.0,80.0,0.014441621489822865,0.014402473345398903,0.014416213147342205,1.0,0.2,0.9630379676818848,0.85,19500,2.7860336303710938,0.9731072187423706,0.04066259413957596,1.0,0.09999489784240723,0.09999474883079529,0.09999926388263702,0.099991574883461,0.09999753534793854,0.10001376271247864,0.10000099241733551,0.09999056905508041,0.10000889003276825,0.10000777244567871
80.0,80.0,80.0,0.011614049784839153,0.01157406810671091,0.01158857624977827,1.0,0.2,0.9630379676818848,0.85,20000,2.663713216781616,1.0300496816635132,0.2502274513244629,1.0,0.09999258071184158,0.09999799728393555,0.09999722242355347,0.10000936686992645,0.09999631345272064,0.0999915674328804,0.10000099241733551,0.0999983549118042,0.10000744462013245,0.10000818967819214
80.0,80.0,80.0,0.012185531668365002,0.012075827457010746,0.012153233401477337,1.0,0.2,0.9630379676818848,0.85,20500,2.8467462062835693,1.0823777914047241,0.07802091538906097,0.9999995827674866,0.1000899001955986,0.10009889304637909,0.10007178783416748,0.0996738076210022,0.100125752389431,0.10006043314933777,0.1001015305519104,0.10004161298274994,0.09994354844093323,0.0997927188873291
80.0,80.0,80.0,0.011858593672513962,0.01182183250784874,0.011833254247903824,1.0,0.2,0.9630379676818848,0.85,21000,2.6786258220672607,1.0497972965240479,0.41060954332351685,1.0,0.0999893844127655,0.09999486058950424,0.09999880939722061,0.09999948740005493,0.09999952465295792,0.09999274462461472,0.10000427067279816,0.10000061243772507,0.09999269247055054,0.10002763569355011
80.0,80.0,80.0,0.012354755774140358,0.012314874678850174,0.012329409830272198,1.0,0.2,0.9630379676818848,0.85,21500,2.499441385269165,1.0090134143829346,0.13966824114322662,0.9999998807907104,0.09998820722103119,0.10001160204410553,0.0999845415353775,0.09999581426382065,0.09998480975627899,0.10000701248645782,0.10000486671924591,0.09999889135360718,0.09999103844165802,0.1000332459807396
80.0,80.0,80.0,0.01238553412258625,0.01235068216919899,0.012360088527202606,1.0,0.2,0.9630379676818848,0.85,22000,2.480358600616455,1.0477689504623413,0.3214111328125,0.9999998807907104,0.09999947249889374,0.09999984502792358,0.09999628365039825,0.10001048445701599,0.0999986082315445,0.09999550133943558,0.09999129176139832,0.09999983012676239,0.09998839348554611,0.10002027451992035
80.0,80.0,80.0,0.013091931119561195,0.01305624470114708,0.01306654792279005,1.0,0.2,0.9630379676818848,0.85,22500,2.8741044998168945,1.0425020456314087,0.0606544055044651,1.0,0.09999091178178787,0.10000953823328018,0.10001122951507568,0.1000005453824997,0.10000240802764893,0.09998373687267303,0.09999356418848038,0.09999619424343109,0.10000091791152954,0.1000109314918518
80.0,80.0,80.0,0.01260784175246954,0.012572424486279488,0.01258244551718235,1.0,0.2,0.9630379676818848,0.85,23000,2.879141330718994,1.0456974506378174,0.1970396190881729,1.0,0.10000141710042953,0.10000547766685486,0.10000193864107132,0.10000370442867279,0.09999986737966537,0.09999154508113861,0.09999595582485199,0.0999998077750206,0.09999261051416397,0.10000769793987274
80.0,80.0,80.0,0.012662351131439209,0.012596825137734413,0.01263344194740057,1.0,0.2,0.9630379676818848,0.85,23500,2.8613717555999756,0.9911280870437622,0.3871142864227295,1.0000001192092896,0.09998250752687454,0.09997906535863876,0.09998753666877747,0.09999987483024597,0.10002218931913376,0.10000862181186676,0.09996876865625381,0.1000218465924263,0.09998922795057297,0.10004037618637085
80.0,80.0,80.0,0.012361694127321243,0.012327205389738083,0.012336368672549725,1.0,0.2,0.9630379676818848,0.85,24000,2.6683995723724365,1.0198068618774414,0.1904865950345993,1.0,0.09999436140060425,0.10000002384185791,0.10000427067279816,0.09999604523181915,0.09999729692935944,0.10000379383563995,0.09999805688858032,0.10000064969062805,0.09999800473451614,0.10000747442245483
80.0,80.0,80.0,0.012056943960487843,0.012005463242530823,0.012030510231852531,1.0,0.2,0.9630379676818848,0.85,24500,2.9153451919555664,1.099644422531128,0.02018638700246811,1.0,0.10002864897251129,0.09997303783893585,0.09996532648801804,0.09999604523181915,0.10002937912940979,0.09999288618564606,0.1000010222196579,0.09998579323291779,0.10003037750720978,0.09999746084213257
80.0,80.0,80.0,0.01206703670322895,0.012032300233840942,0.012041713111102581,1.0,0.2,0.9630379676818848,0.85,25000,2.539846658706665,1.0248124599456787,0.22614920139312744,1.0,0.10000982880592346,0.09999270737171173,0.09999984502792358,0.1000019833445549,0.09999921917915344,0.0999908298254013,0.09999586641788483,0.10000507533550262,0.10000140964984894,0.10000325739383698
80.0,80.0,80.0,0.013199036940932274,0.013151178136467934,0.013172837905585766,1.0,0.2,0.9630379676818848,0.85,25500,2.6332874298095703,0.9776935577392578,0.2447863668203354,0.9999998807907104,0.10000243782997131,0.10000981390476227,0.09996585547924042,0.09999550879001617,0.10000775009393692,0.10000282526016235,0.10000844299793243,0.10000676661729813,0.09999553114175797,0.10000506788492203
80.0,80.0,80.0,0.012102792970836163,0.012069553136825562,0.012077300809323788,1.0,0.2,0.9630379676818848,0.85,26000,2.9842801094055176,1.0784616470336914,0.10381869971752167,0.9999998807907104,0.09999754279851913,0.10000673681497574,0.09999153763055801,0.10000217705965042,0.09999387711286545,0.100009486079216,0.09999905526638031,0.10000186413526535,0.10000007599592209,0.0999976098537445
80.0,80.0,80.0,0.013253760524094105,0.013207287527620792,0.01322812121361494,1.0,0.2,0.9630379676818848,0.85,26500,2.865877628326416,1.0158696174621582,0.03214636445045471,1.0,0.10001125931739807,0.09999997913837433,0.09998217225074768,0.10001824796199799,0.09999950975179672,0.09998804330825806,0.09998676925897598,0.1000104621052742,0.09999289363622665,0.10001065582036972
80.0,80.0,80.0,0.012367086485028267,0.012327659875154495,0.012341667897999287,1.0,0.2,0.9630379676818848,0.85,27000,2.866889476776123,1.0221062898635864,0.10131518542766571,1.0000001192092896,0.10000897943973541,0.10001204162836075,0.09999322891235352,0.09999901056289673,0.09999699145555496,0.09999840706586838,0.10000037401914597,0.09999203681945801,0.09999042749404907,0.1000085175037384
80.0,80.0,80.0,0.012307153083384037,0.012243451550602913,0.012280479073524475,1.0,0.2,0.9630379676818848,0.85,27500,2.982039213180542,1.0125963687896729,0.05711410567164421,1.0,0.0999966710805893,0.10000677406787872,0.09999576210975647,0.10003281384706497,0.10002235323190689,0.10000654309988022,0.09998771548271179,0.10001739859580994,0.10000859946012497,0.09992537647485733
80.0,80.0,80.0,0.01206407230347395,0.012023421004414558,0.01203856896609068,1.0,0.2,0.9630379676818848,0.85,28000,2.8995044231414795,1.0900602340698242,0.1165028065443039,1.0,0.10000967979431152,0.09998933970928192,0.09999046474695206,0.10003162175416946,0.09998348355293274,0.09999071806669235,0.1000041589140892,0.0999971330165863,0.099994957447052,0.10000845044851303
