A_cond_smax_over_smin,A_rank_eps1e-8,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_4,A_sval_5,A_sval_6,A_sval_7,A_sval_8,A_sval_9,A_sval_max,A_sval_min,bayes_decision_entropy_t,beta_x,delta_A_mean_min_interexpert,n,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,oracle_usage_4,oracle_usage_5,oracle_usage_6,oracle_usage_7,oracle_usage_8,oracle_usage_9,posterior_acc,risk_margin_mean,risk_margin_p05,risk_usage_0,risk_usage_1,risk_usage_2,risk_usage_3,risk_usage_4,risk_usage_5,risk_usage_6,risk_usage_7,risk_usage_8,risk_usage_9,route_excess_p95,route_excess_vs_sample_oracle,t,teacher_entropy_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,teacher_usage_4,teacher_usage_5,teacher_usage_6,teacher_usage_7,teacher_usage_8,teacher_usage_9,v_t
5881171.5,10.0,1.4175434112548828,5.9596564824460074e-05,4.946024273522198e-05,3.886311606038362e-05,2.372508606640622e-05,1.63928052643314e-05,7.598639058414847e-06,6.545057658513542e-06,3.300753405710566e-06,2.410307899936015e-07,1.4175434112548828,2.410307899936015e-07,0.15023966133594513,80.0,5.796551931780414e-07,12288,0.237548828125,0.067626953125,0.045166015625,0.0687662735581398,0.055419921875,0.0611979179084301,0.0533854179084301,0.0525716133415699,0.0646158829331398,0.293701171875,0.271728515625,9.248896276403684e-06,1.6838312149047852e-06,0.9054362177848816,0.0,0.0,0.0,0.0,0.010498046875,0.0,0.0,0.0840657576918602,0.0,0.0004593348712660372,0.000154628767631948,0.019999999552965164,0.9999829530715942,0.10018056631088257,0.1000247597694397,0.10001788288354874,0.10003555566072464,0.0998716652393341,0.10011834651231766,0.09982709586620331,0.09991046786308289,0.1000450849533081,0.09996858984231949,0.2611272931098938
797055.375,10.0,0.5509090423583984,1.588353370607365e-05,1.062441060639685e-05,7.737960004305933e-06,5.303465968609089e-06,3.3993308079516282e-06,3.090093514401815e-06,2.0325626337580616e-06,1.1623054660958587e-06,6.911803893672186e-07,0.5509090423583984,6.911803893672186e-07,0.28816574811935425,80.0,1.4603138254187797e-07,12288,0.2494303435087204,0.0712076798081398,0.022216796875,0.09375,0.05712890625,0.0452473945915699,0.0659993514418602,0.062744140625,0.0387369804084301,0.2935384213924408,0.272216796875,3.91699768442777e-06,2.5331974029541016e-07,0.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62109375,0.00016535859322175384,5.137129846843891e-05,0.1495652198791504,0.9999982714653015,0.10004202276468277,0.10001695156097412,0.09996747225522995,0.10001038759946823,0.09995836764574051,0.10000234097242355,0.09996253997087479,0.10000341385602951,0.09998065233230591,0.10005582123994827,0.429795503616333
17580358.0,10.0,0.3795657455921173,7.539182206528494e-06,4.922765583614819e-06,4.7435846681764815e-06,3.243882474635029e-06,2.1307037059159484e-06,1.7352559780192678e-06,7.333188705160865e-07,3.5361458117222355e-07,2.159033130055832e-08,0.3795657455921173,2.159033130055832e-08,0.24029932916164398,80.0,4.898756955640238e-08,12288,0.27490234375,0.053955078125,0.03092447854578495,0.0830891951918602,0.072265625,0.04345703125,0.0774739608168602,0.0559895820915699,0.0431315116584301,0.2648111879825592,0.2709147334098816,2.94276537715632e-06,5.079434686194872e-07,0.758056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241943359375,0.00010452426795382053,3.330953768454492e-05,0.2791304588317871,0.9999992251396179,0.10003527998924255,0.09999179095029831,0.09999620169401169,0.09999287128448486,0.09998916834592819,0.09999540448188782,0.09999337047338486,0.09999018907546997,0.09999600797891617,0.10001970082521439,0.5599604845046997
863056.75,10.0,0.288827121257782,7.151079444156494e-06,4.7727830860822e-06,3.958037268603221e-06,1.9318272279633675e-06,1.5838539866308565e-06,1.1383041282897466e-06,8.271135243376193e-07,5.146860075910809e-07,3.346559935835103e-07,0.288827121257782,3.346559935835103e-07,0.25940099358558655,80.0,4.600733660709011e-08,12288,0.2893880307674408,0.0508626289665699,0.0302734375,0.0891927108168602,0.0791015625,0.0516764335334301,0.0694986954331398,0.0631510391831398,0.0430501289665699,0.2338053435087204,0.2708333432674408,2.062642579403473e-06,2.4586915969848633e-07,0.8189290165901184,0.0,0.0,0.10107421875,0.0,0.0,0.0,0.0,0.0,0.0799967423081398,7.274215022334829e-05,2.3330456315306947e-05,0.40869566798210144,0.9999997019767761,0.10002455860376358,0.09999749809503555,0.09999477118253708,0.09999939799308777,0.0999947264790535,0.10000183433294296,0.0999935045838356,0.09999468177556992,0.0999964252114296,0.10000261664390564,0.6604117155075073
2708864.75,10.0,0.22912219166755676,5.5576374506927095e-06,3.453459839874995e-06,2.0578786461555865e-06,1.7879450524560525e-06,1.1815694733741111e-06,7.195307603069523e-07,3.583363934467343e-07,2.0112464937938057e-07,8.458236777642014e-08,0.22912219166755676,8.458236777642014e-08,0.2255062460899353,80.0,2.421438694000244e-08,12288,0.3026529848575592,0.0511067695915699,0.028564453125,0.091796875,0.0777181014418602,0.0498860664665699,0.06005859375,0.062744140625,0.0416666679084301,0.2338053435087204,0.265625,1.6641474758216646e-06,2.7939677238464355e-07,0.7859700322151184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140299528837204,5.8328540035290644e-05,1.839717515395023e-05,0.5382608771324158,0.9999998807907104,0.10001996159553528,0.09999697655439377,0.09999638050794601,0.10000112652778625,0.09999515861272812,0.10000170022249222,0.09999492019414902,0.09999531507492065,0.09999696165323257,0.10000143200159073,0.7379319667816162
23868206.0,9.0,0.18581540882587433,3.404525841688155e-06,2.695510374906007e-06,2.2922022253624164e-06,1.3418861044556252e-06,9.889765806292417e-07,6.27805547992466e-07,4.879325388174038e-07,1.7774287641714182e-07,7.785059707998698e-09,0.18581540882587433,7.785059707998698e-09,0.1361611783504486,80.0,2.0116567966965704e-08,12288,0.308837890625,0.0523274727165699,0.02766927145421505,0.091796875,0.07275390625,0.0520833320915699,0.0574544258415699,0.064697265625,0.0419921875,0.2303873747587204,0.2586263120174408,1.4503218608297175e-06,1.3476244475896237e-07,0.9051920771598816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948079451918602,4.7987814468797296e-05,1.4989404007792473e-05,0.6678261160850525,0.9999998807907104,0.10001640021800995,0.09999848157167435,0.09999427944421768,0.10000433027744293,0.09999513626098633,0.10000120103359222,0.09999345242977142,0.09999740868806839,0.09999625384807587,0.10000310093164444,0.7977562546730042
1523432.75,10.0,0.15275588631629944,3.931535047740908e-06,2.2049187009542948e-06,1.4151148661767365e-06,1.0205890248471405e-06,7.376007147286145e-07,5.512586653821927e-07,4.796086727765214e-07,1.514323173523735e-07,1.0027084584862678e-07,0.15275588631629944,1.0027084584862678e-07,0.22462962567806244,80.0,1.8905849330508318e-08,12288,0.3212890625,0.0524088554084301,0.02945963479578495,0.0848795548081398,0.0724283829331398,0.048095703125,0.0567220039665699,0.066650390625,0.04052734375,0.2275390625,0.2530924677848816,1.156370331045764e-06,6.705522537231445e-08,0.7875162959098816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124837189912796,4.064220411237329e-05,1.2760009667545091e-05,0.7973913550376892,0.9999998807907104,0.10001572966575623,0.09999775886535645,0.09999608248472214,0.10000210255384445,0.09999512881040573,0.0999998226761818,0.09999474883079529,0.09999608248472214,0.09999662637710571,0.1000058650970459,0.8439241051673889
3693117.5,10.0,0.12680065631866455,2.849160637197201e-06,2.59783587353013e-06,1.3719151183977374e-06,1.0213661880698055e-06,8.078871474026528e-07,5.994278922116791e-07,1.5853051138492447e-07,4.978939571742558e-08,3.433431317034774e-08,0.12680065631866455,3.433431317034774e-08,0.2745383083820343,80.0,1.685693895581153e-08,12288,0.3138834536075592,0.049560546875,0.0283203125,0.076904296875,0.0790201798081398,0.0462239570915699,0.0579427070915699,0.06591796875,0.0398763008415699,0.2423502653837204,0.2447916716337204,4.427575674981199e-07,3.259629011154175e-08,0.7218424677848816,0.0,0.0,0.009358723647892475,0.0,0.0,0.0,0.0,0.0,0.268798828125,3.663100869744085e-05,1.1466107935120817e-05,0.9269565939903259,0.9999998807907104,0.10001152753829956,0.09999772161245346,0.09999660402536392,0.10000073164701462,0.0999961867928505,0.09999945014715195,0.09999658912420273,0.09999687224626541,0.09999614208936691,0.10000810772180557,0.8795527815818787
6327673.5,10.0,0.10552801191806793,3.9989599827094935e-06,2.993708449139376e-06,1.2684887451541726e-06,9.271989256376401e-07,5.650489356412436e-07,4.5226181555335643e-07,2.625330921546265e-07,8.711388232995887e-08,1.6677221381655727e-08,0.10552801191806793,1.6677221381655727e-08,0.5371522307395935,80.0,2.7567148563889532e-08,12288,0.3345540463924408,0.04931640625,0.027099609375,0.0746256485581398,0.080078125,0.0498860664665699,0.0623372383415699,0.0645345076918602,0.0390625,0.218505859375,0.2303059995174408,7.184514174696233e-07,4.7497451305389404e-08,0.4681803286075592,0.0,0.0,0.1183268204331398,0.0,0.2747395932674408,0.0,0.0,0.0,0.1387532502412796,3.2572475902270526e-05,1.100156623579096e-05,1.0565217733383179,0.9999998807907104,0.10001274198293686,0.0999981164932251,0.09999667853116989,0.10000059753656387,0.0999976173043251,0.09999862313270569,0.09999833256006241,0.09999757260084152,0.09999652951955795,0.10000316053628922,0.9070480465888977
9444684.0,9.0,0.08789382129907608,4.218236881570192e-06,3.2835198453540215e-06,1.1784985645135748e-06,9.018576179187221e-07,7.099042136360367e-07,4.592284028603899e-07,2.310636517677267e-07,1.1413006006932847e-07,9.306168280431848e-09,0.08789382129907608,9.306168280431848e-09,0.4287647008895874,80.0,2.044253122335249e-08,12288,0.33544921875,0.0486653633415699,0.02547200582921505,0.069091796875,0.078125,0.0476888008415699,0.0625813826918602,0.0646158829331398,0.0399576835334301,0.2283528596162796,0.2146809995174408,6.108151069383894e-07,1.0617077350616455e-07,0.46533203125,0.0,0.0,0.0,0.0,0.4047037661075592,0.0,0.0,0.0,0.1299641877412796,3.1364332244265825e-05,1.0394351193099283e-05,1.1860870122909546,0.9999998807907104,0.10001041740179062,0.0999985858798027,0.09999630600214005,0.1000005379319191,0.09999667853116989,0.09999886155128479,0.0999988541007042,0.09999831765890121,0.09999576956033707,0.10000565648078918,0.9282670021057129
3479692.25,10.0,0.0737868994474411,4.5822221181879286e-06,2.533376118663e-06,1.3542830856749788e-06,9.649753565099672e-07,7.208918191281555e-07,2.92978739935279e-07,1.4628199096478056e-07,8.11227209851495e-08,2.1205007527669295e-08,0.0737868994474411,2.1205007527669295e-08,0.42462608218193054,80.0,2.151355182888892e-08,12288,0.3362630307674408,0.0492350272834301,0.02937825582921505,0.0651041641831398,0.0830891951918602,0.03955078125,0.0646158829331398,0.0712890625,0.038818359375,0.22265625,0.2002767026424408,7.01750366260967e-07,5.168840289115906e-08,0.5185546875,0.00016276042151730508,0.0,0.0,0.0,0.3926595151424408,0.0,0.062255859375,0.0,0.0263671875,2.8978225600440055e-05,9.591829439159483e-06,1.3156522512435913,0.9999998807907104,0.10001086443662643,0.09999927878379822,0.09999611973762512,0.09999963641166687,0.0999980941414833,0.09999851137399673,0.09999971836805344,0.09999910742044449,0.09999582916498184,0.10000289231538773,0.9446418881416321
1863558.875,10.0,0.061532147228717804,4.826312760997098e-06,2.408142336207675e-06,1.668150275691005e-06,1.0072801615024218e-06,5.711016797249613e-07,3.5337740200702683e-07,1.9665695560888707e-07,1.0042233355989083e-07,3.3018622502822836e-08,0.061532147228717804,3.3018622502822836e-08,0.4499129056930542,80.0,1.9138679974162187e-08,12288,0.3555501401424408,0.0465494804084301,0.03011067770421505,0.0582682304084301,0.0756022110581398,0.0350748710334301,0.076171875,0.068359375,0.0380859375,0.2162272185087204,0.18505859375,5.480885647557443e-07,3.3527612686157227e-08,0.5150553584098816,0.00016276042151730508,0.0,0.0,0.0,0.3553873598575592,0.000244140625,0.1072591170668602,0.0,0.02189127542078495,2.8646829377976246e-05,9.416386092198081e-06,1.445217490196228,0.9999998807907104,0.10001324862241745,0.09999873489141464,0.0999971330165863,0.09999848157167435,0.09999820590019226,0.0999973714351654,0.10000111907720566,0.0999990925192833,0.09999614208936691,0.10000049322843552,0.9572789072990417
1221070.625,10.0,0.0512784942984581,5.335331024980405e-06,3.6569731491908897e-06,1.4707674154124106e-06,8.142873753058666e-07,4.867523557550157e-07,3.5027647982133203e-07,1.731863505938236e-07,9.824408664371731e-08,4.199469927357313e-08,0.0512784942984581,4.199469927357313e-08,0.514487624168396,80.0,1.1827796519980893e-08,12288,0.3589681088924408,0.0406087227165699,0.02262369729578495,0.060302734375,0.0804850235581398,0.0325520820915699,0.0736490860581398,0.06591796875,0.03759765625,0.227294921875,0.1659342497587204,5.70453266846016e-07,2.7637014454739983e-08,0.4551595151424408,0.0,0.0,0.0,0.0,0.3771158754825592,0.06298828125,0.086669921875,0.0,0.01806640625,2.7250818675383925e-05,9.069181032828055e-06,1.5747824907302856,0.9999998807907104,0.10001248121261597,0.09999889880418777,0.09999608993530273,0.0999981239438057,0.09999769926071167,0.09999775886535645,0.10000129789113998,0.09999886900186539,0.09999554604291916,0.10000324994325638,0.9670313000679016
1596775.25,10.0,0.04261922836303711,5.5899604376463685e-06,4.20368223785772e-06,1.617676389287226e-06,1.0020611398431356e-06,4.0780969357001595e-07,2.875979419059149e-07,2.231997200397018e-07,8.088608183243196e-08,2.6690813115237688e-08,0.04261922836303711,2.6690813115237688e-08,0.4852297604084015,80.0,1.12224372017522e-08,12288,0.3516438901424408,0.0414225272834301,0.02596028707921505,0.0592447929084301,0.0769856795668602,0.031982421875,0.0712890625,0.05908203125,0.0394694022834301,0.242919921875,0.154052734375,3.364136489381053e-07,2.7939677238464355e-09,0.3902181088924408,0.0,0.0,0.0,0.0,0.0,0.4641927182674408,0.0066731772385537624,0.0956217423081398,0.0432942695915699,2.53380712820217e-05,8.4554112618207e-06,1.7043477296829224,0.9999998807907104,0.10001033544540405,0.09999831765890121,0.09999676793813705,0.09999731928110123,0.0999980941414833,0.0999978557229042,0.10000134259462357,0.09999877959489822,0.09999608993530273,0.10000506043434143,0.9745572805404663
909542.0625,10.0,0.03538721799850464,5.539450739888707e-06,2.4139615106832935e-06,1.7751158338796813e-06,1.110708012674877e-06,5.921653496443469e-07,2.9099774678797985e-07,2.0511551213076018e-07,1.1578083558561048e-07,3.8906630805968234e-08,0.03538721799850464,3.8906630805968234e-08,0.44830840826034546,80.0,1.2479723032754464e-08,12288,0.3675943911075592,0.0399576835334301,0.024169921875,0.066650390625,0.093505859375,0.027587890625,0.076416015625,0.05810546875,0.0323079414665699,0.2137044221162796,0.1488444060087204,5.799332711831084e-07,3.725290298461914e-09,0.4606119692325592,0.17822265625,0.0,0.0,0.0,0.0,0.3611653745174408,0.0,0.0,0.0,2.312885771971196e-05,7.5572206696961075e-06,1.833912968635559,0.9999998807907104,0.10001326352357864,0.09999954700469971,0.09999695420265198,0.09999769181013107,0.09999892115592957,0.09999697655439377,0.10000217705965042,0.09999857097864151,0.09999555349349976,0.1000002846121788,0.9803652763366699
997702.5625,10.0,0.029379570856690407,5.611372216662858e-06,3.6448745959205553e-06,1.5468024230358424e-06,1.0699906169975293e-06,5.189631337998435e-07,2.671349363936315e-07,1.6162357496796176e-07,1.1998463378404267e-07,2.9447223326428684e-08,0.029379570856690407,2.9447223326428684e-08,0.2881894111633301,80.0,2.0791777188833294e-08,12288,0.3555501401424408,0.04150390625,0.025146484375,0.0586751289665699,0.0987955704331398,0.02457682229578495,0.07470703125,0.05224609375,0.0336100272834301,0.2351887971162796,0.1416015625,4.552010750558111e-07,1.0058283805847168e-07,0.3690592348575592,0.0,0.0,0.0,0.0,0.0,0.6302897334098816,0.0,0.0,0.0006510416860692203,2.1535575797315687e-05,7.003764949331526e-06,1.9634782075881958,0.9999998807907104,0.10001040250062943,0.0999995768070221,0.09999755769968033,0.09999594837427139,0.09999942034482956,0.09999672323465347,0.10000252723693848,0.09999828785657883,0.0999954417347908,0.10000410676002502,0.9848474264144897
456704.125,10.0,0.024160780012607574,7.40318637326709e-06,4.284121587261325e-06,1.486720293542021e-06,8.268523288279539e-07,4.876052912550222e-07,2.7138412406202406e-07,1.7469133695158234e-07,5.99192730987852e-08,5.290247884204291e-08,0.024160780012607574,5.290247884204291e-08,0.2737996280193329,80.0,2.471497317912963e-08,12288,0.326171875,0.022705078125,0.012776692397892475,0.0408528633415699,0.1388346403837204,0.03271484375,0.0774739608168602,0.0432942695915699,0.0323079414665699,0.2728678286075592,0.1338704526424408,4.021825361633091e-07,1.862645149230957e-07,0.00016276042151730508,0.0,0.0,0.0,0.0,0.0,0.6770833134651184,0.0,0.0,0.32275390625,2.030865834967699e-05,6.2830049500917085e-06,2.093043327331543,0.9999999403953552,0.10000573098659515,0.0999993234872818,0.09999697655439377,0.0999956950545311,0.09999950975179672,0.09999742358922958,0.10000255703926086,0.09999775141477585,0.09999461472034454,0.10001039505004883,0.9883064031600952
36443180.0,9.0,0.019944269210100174,7.077261216181796e-06,3.082498324147309e-06,1.2588943718583323e-06,8.876465926732635e-07,3.7983249967510346e-07,3.2516359738110623e-07,1.6755394938172685e-07,4.879889559106232e-08,5.472702846454069e-10,0.019944269210100174,5.472702846454069e-10,0.506698727607727,80.0,1.8451828509569168e-08,12288,0.3350423276424408,0.031982421875,0.010335286147892475,0.05419921875,0.142333984375,0.02815755270421505,0.0592447929084301,0.040771484375,0.02677408792078495,0.2711588442325592,0.12841796875,1.494301642424034e-07,1.3271346688270569e-08,0.0723470076918602,0.0,0.0,0.0,0.5227864384651184,0.0,0.1597493439912796,0.0,0.0,0.2451171875,1.7379819837515242e-05,5.550622518057935e-06,2.2226085662841797,1.0,0.10000789165496826,0.10000094771385193,0.09999650716781616,0.09999492764472961,0.10000015050172806,0.09999685734510422,0.10000280290842056,0.09999675303697586,0.09999369829893112,0.1000094786286354,0.9909757971763611
1495829.625,10.0,0.01625697873532772,5.6760145525913686e-06,2.4017863324843347e-06,1.1515658115968108e-06,8.273079856735421e-07,3.983728049661295e-07,2.4550948296564457e-07,1.185252003210735e-07,3.91242451769358e-08,1.086820233808794e-08,0.01625697873532772,1.086820233808794e-08,0.41726619005203247,80.0,1.4458783503812356e-08,12288,0.3128255307674408,0.03662109375,0.009195963852107525,0.0448404960334301,0.1713053435087204,0.0348307304084301,0.066650390625,0.0487467460334301,0.02335611917078495,0.2516275942325592,0.1258138120174408,1.9039798360154236e-07,1.7462298274040222e-08,0.0015462239971384406,0.0,0.0,0.0,0.59765625,0.0,0.21533203125,0.0,0.0,0.1854654997587204,1.4654677215730771e-05,4.734790309157688e-06,2.3521738052368164,1.0,0.10000279545783997,0.10000156611204147,0.09999682754278183,0.09999534487724304,0.10000152140855789,0.09999921917915344,0.10000333189964294,0.09999824315309525,0.09999474883079529,0.10000636428594589,0.9930359125137329
1036122.5625,10.0,0.013333598151803017,8.35403898236109e-06,2.144976406270871e-06,1.0595101684884867e-06,7.198602247626695e-07,3.392280234493228e-07,2.674617292086623e-07,1.7673015406671766e-07,3.135332349302189e-08,1.2868746068761538e-08,0.013333598151803017,1.2868746068761538e-08,0.3077206313610077,80.0,2.471497317912963e-08,12288,0.2622884213924408,0.02449544332921505,0.008544921875,0.02913411520421505,0.1818033903837204,0.0325520820915699,0.0555826835334301,0.0331217460334301,0.02652994729578495,0.345947265625,0.1183268278837204,5.580031938734464e-07,3.725290298461914e-08,0.0,0.0,0.0,0.0,0.61767578125,0.0,0.009195963852107525,0.0,0.0,0.3731282651424408,1.5630668713129126e-05,4.732083652925212e-06,2.481739044189453,1.0,0.1000007763504982,0.10000085830688477,0.09999600052833557,0.09999444335699081,0.10000144690275192,0.09999841451644897,0.10000354051589966,0.09999565035104752,0.09999397397041321,0.10001489520072937,0.9946256279945374
547497.9375,10.0,0.010893137194216251,5.391866579884663e-06,1.7701621572996373e-06,9.35929335810215e-07,6.405632007044915e-07,3.0216645541258913e-07,2.0619405916022515e-07,1.6260632662579155e-07,5.348758946865928e-08,1.989621623010862e-08,0.010893137194216251,1.989621623010862e-08,0.35918763279914856,80.0,3.279419757973301e-08,12288,0.3333333432674408,0.03084309957921505,0.0056966147385537624,0.0450846366584301,0.186767578125,0.0328776054084301,0.053955078125,0.0341796875,0.01643880270421505,0.2608235776424408,0.116455078125,2.5847253937172354e-07,1.692097129080139e-08,0.14794921875,0.0,0.0,0.0,0.6944987177848816,0.0,0.0,0.0,0.0,0.1575520783662796,1.3151165148883592e-05,4.101140348211629e-06,2.61130428314209,1.0,0.10000646114349365,0.10000219196081161,0.09999606758356094,0.09999602288007736,0.10000193119049072,0.09999725967645645,0.10000330954790115,0.09999620169401169,0.09999222308397293,0.10000833123922348,0.9958524107933044
582239.4375,10.0,0.008877668529748917,3.7647064345947e-06,1.5831706150493119e-06,7.218709470180329e-07,5.8617393960958e-07,4.171816101461445e-07,2.1959402829452301e-07,1.1516813458456454e-07,1.0597207023010924e-07,1.5247453077904538e-08,0.008877668529748917,1.5247453077904538e-08,0.09619438648223877,80.0,3.9947916974369946e-08,12288,0.4171549379825592,0.0489095039665699,0.0078125,0.0599772147834301,0.1337076872587204,0.0332845039665699,0.0590006522834301,0.036376953125,0.009358723647892475,0.1944173127412796,0.1114908903837204,6.871561595289677e-07,5.366746336221695e-08,0.9419758915901184,0.0,0.0,0.0,0.0580240897834301,0.0,0.0,0.0,0.0,0.0,9.832262549025472e-06,2.679813178474433e-06,2.7408695220947266,1.0,0.10001268982887268,0.10000279545783997,0.09999772161245346,0.09999724477529526,0.10000254958868027,0.0999951884150505,0.10000327229499817,0.0999956950545311,0.09999090433120728,0.10000190883874893,0.9967992901802063
124045.046875,10.0,0.007210376672446728,3.959128207497997e-06,1.5786411040608073e-06,5.993150011818216e-07,4.929980832457659e-07,3.483762895939435e-07,1.7893134440782887e-07,1.0018992924187842e-07,8.114471938824863e-08,5.812708181451853e-08,0.007210376672446728,5.812708181451853e-08,0.10635310411453247,80.0,4.174653511768156e-08,12288,0.4178873598575592,0.0485026054084301,0.0048828125,0.0662434920668602,0.1305338591337204,0.037353515625,0.0480143241584301,0.0332845039665699,0.008219401352107525,0.205078125,0.1114095076918602,7.543387141595304e-07,7.10919323410053e-08,0.933349609375,0.0,0.0,0.0,0.066650390625,0.0,0.0,0.0,0.0,0.0,9.414114174433053e-06,2.538318312872434e-06,2.8704347610473633,1.0,0.10001220554113388,0.10000342130661011,0.09999600797891617,0.09999696165323257,0.10000142455101013,0.09999692440032959,0.10000293701887131,0.09999528527259827,0.09999074786901474,0.10000403970479965,0.9975298643112183
467713.84375,10.0,0.005892053712159395,4.00243607145967e-06,1.311484652433137e-06,5.76736624680052e-07,4.454253144103859e-07,2.1609480427287053e-07,1.8146593561141344e-07,7.05992846405934e-08,2.960187295286687e-08,1.2597561216409758e-08,0.005892053712159395,1.2597561216409758e-08,0.14865699410438538,80.0,2.5026384520288047e-08,12288,0.3151041567325592,0.04150390625,0.0074869790114462376,0.028076171875,0.1312662810087204,0.034912109375,0.0476888008415699,0.02596028707921505,0.008463541977107525,0.3595377504825592,0.1067708358168602,3.983190595135966e-07,5.7180297829972915e-08,0.0,0.0,0.0,0.0,0.1079915389418602,0.0,0.0,0.0,0.0,0.8920084834098816,7.603039648529375e-06,2.0743257209687727e-06,3.0,1.0,0.10000597685575485,0.10000248998403549,0.09999775141477585,0.0999947339296341,0.10000117868185043,0.09999753534793854,0.10000207275152206,0.09999443590641022,0.09999193251132965,0.10001190751791,0.9980937838554382
