A_ck_rank,A_ck_s1,A_ck_s2,A_ck_std,bayes_risk_excess_mean,beta,beta_gap,beta_times_lambda_class,beta_times_lambda_free,beta_times_lambda_trans,cost_gap_mean,instability_class,instability_free,instability_trans,mean_expert_mse,oracle_best_mse,oracle_class_mi_norm,oracle_usage_entropy,posterior_acc,posterior_ce,rho,risk_margin_mean,risk_margin_p95,soft_oracle_mse,t,teacher_entropy_norm
2.0,3.202201526164572e-08,2.2997886262032807e-08,9.761872199476329e-09,0.0,12.812990465320285,4.860401645601087e-07,0.25,0.29521450284764994,0.04644849123099105,3.793338976265659e-08,0.0,0.0,0.0,0.20894213020801544,0.20894210040569305,0.0054198684290566205,0.9784306287765503,1.0,0.0,0.5,7.798274026526997e-09,2.9802322387695312e-08,0.20894213020801544,0.4,1.0
3.0,0.004493421874940395,0.0024076730478554964,0.0014057952212169766,0.0,25.62598093064057,0.39823609590530396,0.5,0.5904290056952999,0.0928969824619821,0.01554032601416111,0.0,1.0,0.0,0.21266838908195496,0.1971280872821808,0.002816020910159203,0.9998400211334229,1.0,0.0,1.0,0.0013495184248313308,0.0017735660076141357,0.20768335461616516,0.4,0.9562033414840698
3.0,0.025896793231368065,0.009264369495213032,0.0071125333197414875,0.0,51.25196186128114,1.805039644241333,1.0,1.1808580113905998,0.1857939649239642,0.03521893918514252,1.0,1.0,0.0,0.2313695251941681,0.19615058600902557,0.012627640225661077,0.9993432760238647,1.0,0.0,2.0,0.005549016408622265,0.007445290684700012,0.20334285497665405,0.4,0.6458722949028015
3.0,1.4901161193847656e-08,1.4901161193847656e-08,5.751121356922795e-09,0.0,13.520562139327208,2.999583443852316e-07,0.25,0.27962034904231253,0.021565918855207457,2.2185345116554345e-08,0.0,0.0,0.0,0.11487959325313568,0.11487957835197449,0.005726632604642349,0.9846963882446289,0.9996666312217712,0.0008402610546909273,0.5,1.8104910903815608e-09,7.450580596923828e-09,0.11487959325313568,0.7,1.0
3.0,0.009800822474062443,0.005711222067475319,0.0029563442803919315,0.0,27.041124278654415,0.3252936899662018,0.5,0.5592406980846251,0.043131837710414914,0.01202959194779396,0.0,1.0,0.0,0.11741828173398972,0.10538869351148605,0.01924552524213876,0.9979161620140076,0.9996666312217712,0.0008402610546909273,1.0,0.0017220048466697335,0.0026540160179138184,0.1140778660774231,0.7,0.968802809715271
3.0,0.5302212238311768,0.5239107608795166,0.20197056233882904,0.0,54.08224855730883,6.581836700439453,1.0,1.1184813961692501,0.08626367542082983,0.12170049548149109,1.0,1.0,0.0,0.21459521353244781,0.09289472550153732,0.18683990129600206,0.9863293170928955,0.9996666312217712,0.0008402610546909273,2.0,0.0018054262036457658,0.003181084990501404,0.09845137596130371,0.7,0.5991530418395996
1.0,1.0536711059216941e-08,0.0,2.5448576579378823e-09,0.0,15.321871834288103,2.541036110415007e-07,0.25,0.28465019718311146,0.012245532985733363,1.6584371209660276e-08,0.0,0.0,0.0,0.07357969880104065,0.07357968389987946,0.006020531371574466,0.9869109988212585,0.9856666326522827,0.04746125265955925,0.5,1.7682710851119054e-09,7.450580596923828e-09,0.07357969880104065,1.0,1.0
3.0,0.2623645067214966,0.2598610818386078,0.11630012840032578,0.0,30.643743668576207,2.401488780975342,0.5,0.5693003943662229,0.024491065971466726,0.07836799323558807,0.0,1.0,0.0,0.1296556442975998,0.05128764733672142,0.20797364551669295,0.9999191761016846,0.9856666326522827,0.04746125265955925,1.0,0.0006874955142848194,0.001004301244392991,0.05891885235905647,1.0,0.7345947027206421
3.0,0.3778930604457855,0.2589329779148102,0.12654109299182892,0.0,61.28748733715241,6.217304229736328,1.0,1.1386007887324459,0.04898213194293345,0.10144492238759995,1.0,1.0,0.0,0.15124765038490295,0.049802716821432114,0.323279437611205,0.9965956807136536,0.9856666326522827,0.04746125265955925,2.0,0.009705932810902596,0.015059655532240868,0.053926486521959305,1.0,0.5278927683830261
1.0,7.450580596923828e-09,0.0,1.862645149230957e-09,0.0,18.18740485310563,2.477683835877542e-07,0.25,0.2726555388543516,0.007527318685225669,1.3623076000612855e-08,0.0,0.0,0.0,0.050149835646152496,0.0501498207449913,0.0023123640161859488,0.9918265342712402,0.9146666526794434,0.23587705194950104,0.5,9.685754420729609e-10,3.725290298461914e-09,0.050149835646152496,1.3,1.0
3.0,0.12889468669891357,0.12707547843456268,0.056868232786655426,0.0,36.37480970621126,1.5519059896469116,0.5,0.5453110777087032,0.015054637370451337,0.0426643043756485,0.0,1.0,0.0,0.07511849701404572,0.03245419263839722,0.2083028387688609,0.9999380707740784,0.9146666526794434,0.23587705194950104,1.0,0.0017495282227173448,0.007497352547943592,0.03934096172451973,1.3,0.7534018754959106
3.0,0.22001151740550995,0.2153867483139038,0.07950030267238617,0.0,72.74961941242252,6.1996049880981445,1.0,1.0906221554174065,0.030109274740902674,0.0852183848619461,1.0,1.0,0.0,0.11176275461912155,0.026544371619820595,0.5003078360628109,0.9996775984764099,0.9146666526794434,0.23587705194950104,2.0,0.006982899736613035,0.0408773347735405,0.028816204518079758,1.3,0.38786080479621887
3.0,7.337389362760405e-09,4.789141083705317e-09,2.1507973180234785e-09,0.0,23.763154076529027,3.28020718143307e-07,0.25,0.2831177345055531,0.0053082016995802785,1.3803752807461933e-08,0.0,0.0,0.0,0.03285820409655571,0.032858189195394516,0.007724310518005712,0.9949167966842651,0.8050000071525574,0.5095075964927673,0.5,7.065633633729362e-10,3.725290298461914e-09,0.03285820409655571,1.6,1.0
3.0,0.05774494633078575,0.0558200366795063,0.025164902210235596,0.0,47.526308153058054,1.0246649980545044,0.5,0.5662354690111062,0.010616403399160557,0.021559953689575195,0.0,1.0,0.0,0.04264804720878601,0.021088087931275368,0.2055509857625289,0.999224841594696,0.8050000071525574,0.5095075964927673,1.0,0.002047620713710785,0.008189592510461807,0.027033450081944466,1.6,0.8087401986122131
3.0,0.11507117003202438,0.11429405957460403,0.0418783463537693,0.0,95.05261630611611,4.497259140014648,1.0,1.1324709380222124,0.021232806798321114,0.04731336236000061,1.0,1.0,0.0,0.06310375034809113,0.015790386125445366,0.5007257774273238,0.9992190003395081,0.8050000071525574,0.5095075964927673,2.0,0.006720626261085272,0.02693936973810196,0.01750853657722473,1.6,0.3865329623222351
3.0,5.652696977165306e-09,2.7609647901272183e-09,1.6485549592104576e-09,0.0,33.80004424652289,4.2405017097735254e-07,0.24999999999999997,0.2840302538433343,0.004005986712176746,1.2545846139744299e-08,0.0,0.0,0.0,0.021566491574048996,0.0215664803981781,0.006235829892566363,0.9986335635185242,0.6756666302680969,0.8122655153274536,0.5,1.2386590642066153e-09,3.725290298461914e-09,0.021566491574048996,1.9,1.0
3.0,0.024150289595127106,0.022041011601686478,0.01009475626051426,0.0,67.60008849304577,0.7018927931785583,0.49999999999999994,0.5680605076866686,0.008011973424353492,0.010383015498518944,0.0,1.0,0.0,0.02482975833117962,0.0144467419013381,0.200211226651029,0.999460756778717,0.6756666302680969,0.8122655153274536,1.0,0.0013502284418791533,0.004102887120097876,0.019036347046494484,1.9,0.8794094324111938
3.0,0.059612806886434555,0.05841236189007759,0.02155979722738266,0.0,135.20017698609155,3.612325668334961,0.9999999999999999,1.1361210153733372,0.016023946848706984,0.026718350127339363,1.0,1.0,0.0,0.03661759942770004,0.00989924930036068,0.4852416088420753,0.9983934760093689,0.6756666302680969,0.8122655153274536,2.0,0.0046196128241717815,0.013657926581799984,0.011284006759524345,1.9,0.3808721601963043
4.0,4.1611660783758e-09,1.6311109130029422e-09,1.1262843990778038e-09,0.0,54.284354813839265,6.063252726562496e-07,0.25,0.2831486682221138,0.00352267463390959,1.1169428937307657e-08,0.0,0.0,0.0,0.013357401825487614,0.013357388786971569,0.0036813338614368873,0.9997664093971252,0.5586666464805603,1.0413503646850586,0.5,3.66009778041132e-10,9.313225746154785e-10,0.013357401825487614,2.2,1.0
3.0,0.014321436174213886,0.01004020031541586,0.004537472501397133,0.0,108.56870962767853,0.6731111407279968,0.5,0.5662973364442276,0.00704534926781918,0.006199863273650408,0.0,1.0,0.0,0.014940503053367138,0.008740640245378017,0.4379454798432702,0.9894779324531555,0.5586666464805603,1.0413503646850586,1.0,0.0010193258058279753,0.002526795258745551,0.012125265784561634,2.2,0.8969399333000183
3.0,0.036720577627420425,0.02113175019621849,0.012191319838166237,0.0,217.13741925535706,3.77154803276062,1.0,1.1325946728884553,0.01409069853563836,0.017369406297802925,1.0,1.0,0.0,0.02293219417333603,0.0055627888068556786,0.620900312671675,0.9993950128555298,0.5586666464805603,1.0413503646850586,2.0,0.0039230408146977425,0.01447510626167059,0.006304260343313217,2.2,0.2779334783554077
4.0,4.015642485200033e-09,3.175699037072377e-09,1.3519556585350756e-09,0.0,92.0307669231834,1.0904140026468667e-06,0.25,0.27919330293759304,0.0032512593526041584,1.184836317946747e-08,0.0,0.0,0.0,0.00798826850950718,0.007988255470991135,0.008219275043553803,0.9985971450805664,0.4606666564941406,1.1983180046081543,0.5,5.861123253403377e-10,1.862645149230957e-09,0.00798826850950718,2.5,1.0
3.0,0.007158537860959768,0.0065422398038208485,0.002510159043595195,0.0,184.0615338463668,0.7033462524414062,0.5,0.5583866058751861,0.006502518705208317,0.003821255872026086,0.0,1.0,0.0,0.008937595412135124,0.005116338841617107,0.4157262488831509,0.9969291687011719,0.4606666564941406,1.1983180046081543,1.0,0.0005291426787152886,0.0012859804555773735,0.007222023792564869,2.5,0.892829418182373
3.0,0.019496483728289604,0.0036120694130659103,0.005130423232913017,0.0,368.1230676927336,3.2474281787872314,1.0,1.1167732117503721,0.013005037410416634,0.008821582421660423,1.0,1.0,0.0,0.012531925924122334,0.003710344200953841,0.5077089701834527,0.9983553886413574,0.4606666564941406,1.1983180046081543,2.0,0.0010962983360514045,0.002212377730756998,0.004317415878176689,2.5,0.3271828591823578
4.0,4.128872799213923e-09,2.1685357953771245e-09,1.2202340249345411e-09,0.0,167.64825745972118,1.6685519312886754e-06,0.25,0.27398789644528343,0.0033558383071964,9.952694668413642e-09,0.0,0.0,0.0,0.004640206694602966,0.0046401964500546455,0.011375121050316806,0.999251663684845,0.41233333945274353,1.2720259428024292,0.5,2.5254362490123583e-10,4.656612873077393e-10,0.004640206228941679,2.8,1.0
3.0,0.003688752418383956,0.0032406793907284737,0.0012718428624793887,0.0,335.29651491944236,0.7211623787879944,0.5,0.5479757928905669,0.0067116766143928,0.002150819869711995,0.0,1.0,0.0,0.0051740980707108974,0.003023278433829546,0.3992041000798253,0.997531533241272,0.41233333945274353,1.2720259428024292,1.0,0.00022463382629211992,0.0005608475767076015,0.004218270070850849,2.8,0.8904234766960144
3.0,0.00986869353801012,0.009731938131153584,0.004364940337836742,0.0,670.5930298388847,4.9088640213012695,1.0,1.0959515857811337,0.0134233532287856,0.007320183329284191,1.0,1.0,0.0,0.008539769798517227,0.0012195869348943233,1.0,0.9995330572128296,0.41233333945274353,1.2720259428024292,2.0,0.001412193407304585,0.003782697021961212,0.0012669446878135204,2.8,0.02662324160337448
4.0,3.4125073877788736e-09,2.305432511562344e-09,1.0786493920278417e-09,0.0,301.7368086090979,3.165748921674094e-06,0.25,0.26766211767740833,0.0032638565210176564,1.049175590850382e-08,0.0,0.0,0.0,0.002668672474101186,0.0026686619967222214,0.004160097512654885,0.9971606135368347,0.3619999885559082,1.325779676437378,0.5,3.3985511627143694e-10,6.984919309616089e-10,0.002668672474101186,3.1,1.0
3.0,0.0016587631544098258,0.001594954403117299,0.0007117577479220927,0.0,603.4736172181958,0.7853245735168457,0.5,0.5353242353548167,0.006527713042035313,0.0013013402931392193,0.0,1.0,0.0,0.002989383414387703,0.0016880431212484837,0.5734007613905625,0.9989200830459595,0.3619999885559082,1.325779676437378,1.0,0.00016547448467463255,0.00045025383587926626,0.002397058764472604,3.1,0.8790051937103271
3.0,0.00535959517583251,0.005349656566977501,0.002389307366684079,0.0,1206.9472344363917,4.83622932434082,1.0,1.0706484707096333,0.013055426084070626,0.0040069930255413055,1.0,1.0,0.0,0.004720968659967184,0.0007139758090488613,1.0,0.9995330572128296,0.3619999885559082,1.325779676437378,2.0,0.0005455340724438429,0.0015011827927082777,0.0007427153759635985,3.1,0.02916152961552143
